arrival_time,length,ram_req,bw_req,task_id
262,2279,512,1873,8648
269,585,1024,586,8649
282,4498,512,1293,8650
393,2909,2048,1138,8651
342,4699,1024,1963,8652
504,2774,256,1223,8653
46,4957,4096,1553,8654
73,4889,2048,282,8655
36,3301,4096,663,8656
978,1756,1024,1479,8657
838,709,512,210,8658
412,4011,2048,1706,8659
577,1906,1024,644,8660
461,2455,4096,1360,8661
629,3581,2048,1587,8662
244,3073,4096,720,8663
796,2580,2048,675,8664
637,1022,256,292,8665
669,3171,512,307,8666
490,702,2048,117,8667
95,569,2048,72,8668
685,1286,1024,1854,8669
6,2982,2048,1767,8670
809,1007,512,557,8671
571,4195,256,1272,8672
726,3499,256,1449,8673
790,797,4096,650,8674
827,2249,512,884,8675
397,1976,1024,1936,8676
319,2898,2048,420,8677
774,3745,1024,1049,8678
119,4144,256,1439,8679
887,1917,4096,1037,8680
917,2328,4096,1570,8681
989,4591,256,149,8682
580,2929,4096,662,8683
367,4255,2048,380,8684
858,2639,512,149,8685
185,522,256,871,8686
345,3556,4096,1991,8687
142,1515,1024,733,8688
947,1580,2048,1608,8689
902,3762,1024,1781,8690
820,2810,1024,878,8691
453,629,256,368,8692
208,1922,512,1651,8693
194,1714,512,1297,8694
522,1392,4096,120,8695
850,2460,512,477,8696
902,3033,4096,631,8697
674,2965,256,940,8698
726,3263,2048,260,8699
549,2097,512,807,8700
100,2408,256,1895,8701
253,1203,256,1974,8702
956,647,256,1086,8703
978,1662,512,436,8704
226,1753,4096,1704,8705
552,2247,256,536,8706
975,3418,256,1125,8707
796,1520,2048,164,8708
392,1946,4096,589,8709
147,4735,2048,1978,8710
486,2737,256,687,8711
300,4565,256,498,8712
887,511,2048,727,8713
723,4873,512,763,8714
838,4955,2048,1763,8715
818,2131,1024,530,8716
281,871,2048,918,8717
91,4551,256,615,8718
487,1234,2048,1641,8719
152,1311,1024,1513,8720
0,2044,1024,364,8721
927,854,512,655,8722
170,1847,1024,1890,8723
591,739,256,1064,8724
990,2636,256,643,8725
145,770,512,1476,8726
293,2814,2048,1445,8727
729,1309,256,726,8728
122,2373,2048,1485,8729
991,2158,256,1183,8730
94,4105,2048,608,8731
874,2828,4096,1246,8732
306,4704,2048,444,8733
662,2660,512,1705,8734
411,3183,512,1912,8735
233,2098,2048,325,8736
71,3444,4096,267,8737
59,1506,2048,686,8738
670,3895,1024,142,8739
448,3056,1024,570,8740
172,3060,1024,1194,8741
647,1178,512,846,8742
849,1498,2048,1716,8743
389,3911,4096,1674,8744
356,1741,256,1874,8745
605,1741,2048,1989,8746
869,3966,1024,1424,8747
259,2972,2048,1977,8748
176,2432,4096,1064,8749
649,4740,1024,1392,8750
413,838,256,578,8751
300,2524,4096,83,8752
292,2652,256,139,8753
717,4160,1024,1872,8754
461,4452,4096,398,8755
291,3419,256,1707,8756
869,3287,1024,714,8757
402,3503,4096,1096,8758
923,4125,512,115,8759
540,2561,256,1549,8760
331,3431,256,1315,8761
438,3959,1024,537,8762
177,2867,4096,592,8763
446,4126,512,423,8764
268,3551,4096,953,8765
556,3766,4096,435,8766
80,4680,2048,811,8767
535,1517,2048,1891,8768
136,2863,512,1661,8769
192,2504,4096,1763,8770
868,3905,512,1571,8771
141,4996,512,515,8772
783,4580,256,1766,8773
277,3109,256,1367,8774
688,4542,512,209,8775
939,1258,2048,636,8776
316,900,512,1653,8777
901,2287,512,1137,8778
267,4583,2048,90,8779
531,578,4096,668,8780
480,1924,4096,540,8781
923,2190,4096,1306,8782
328,4417,4096,1232,8783
35,2728,512,255,8784
20,1356,4096,1996,8785
274,1209,512,168,8786
85,3456,256,1796,8787
140,3036,4096,915,8788
32,3842,1024,147,8789
271,4983,1024,1293,8790
786,3273,4096,301,8791
843,1723,1024,1528,8792
457,1874,512,1795,8793
801,1484,256,1925,8794
983,4273,256,1529,8795
864,2934,256,810,8796
828,4279,4096,437,8797
611,1259,256,833,8798
482,594,2048,1132,8799
318,3674,512,948,8800
809,1322,256,1546,8801
291,1993,1024,769,8802
785,4646,512,144,8803
693,4695,2048,1629,8804
510,4320,4096,97,8805
411,2345,1024,332,8806
883,2818,4096,795,8807
445,4835,256,1364,8808
928,4222,1024,729,8809
11,4214,512,851,8810
97,2334,512,345,8811
562,4370,256,222,8812
118,4839,4096,222,8813
796,4946,512,1108,8814
251,2521,2048,1889,8815
126,4949,4096,1031,8816
924,4450,2048,1472,8817
319,3212,2048,436,8818
304,2182,1024,555,8819
501,4533,4096,1631,8820
597,4804,1024,220,8821
92,2056,1024,1653,8822
733,2199,256,730,8823
363,3568,256,1916,8824
617,1723,2048,1602,8825
224,4614,1024,1303,8826
681,516,512,1776,8827
359,1778,512,118,8828
951,4641,4096,1784,8829
613,848,1024,1723,8830
538,2803,1024,1306,8831
453,1266,1024,1498,8832
258,2237,2048,1443,8833
586,3435,4096,1774,8834
169,3350,256,1757,8835
540,4276,1024,1612,8836
612,964,4096,1729,8837
424,2355,2048,1048,8838
39,2828,4096,1801,8839
86,4268,4096,83,8840
352,3561,512,1696,8841
554,4260,4096,1194,8842
356,1504,512,774,8843
626,2909,256,416,8844
375,4221,256,918,8845
921,3300,4096,1125,8846
720,4714,2048,1101,8847
471,3547,1024,119,8848
511,2177,1024,1505,8849
261,4536,1024,257,8850
405,2395,1024,674,8851
682,3400,4096,883,8852
229,4948,2048,948,8853
739,4496,4096,1459,8854
962,4715,4096,340,8855
79,1142,512,1819,8856
339,2714,512,1794,8857
608,970,4096,702,8858
127,2484,2048,1305,8859
241,4109,1024,637,8860
859,1594,512,1869,8861
678,4835,1024,1459,8862
391,3191,1024,1750,8863
145,2672,1024,89,8864
806,1947,2048,1435,8865
115,2988,256,1033,8866
547,2507,512,1139,8867
449,4932,512,1034,8868
605,872,512,1192,8869
815,2683,1024,220,8870
341,808,2048,996,8871
79,904,1024,1735,8872
174,1103,256,1869,8873
186,3181,2048,700,8874
282,4447,4096,1286,8875
561,2285,1024,1649,8876
142,4155,1024,1373,8877
46,2064,1024,752,8878
774,642,512,1189,8879
778,1805,512,1562,8880
88,973,4096,483,8881
218,1429,2048,1203,8882
980,3903,2048,1754,8883
389,1511,2048,261,8884
620,2464,1024,1556,8885
559,1353,2048,1792,8886
606,1992,512,1725,8887
239,4427,1024,639,8888
823,1862,2048,1207,8889
335,1158,512,1346,8890
669,3230,4096,1529,8891
329,1108,512,1185,8892
744,2389,512,754,8893
498,1926,256,765,8894
873,4706,1024,241,8895
171,3971,2048,1252,8896
88,3645,4096,1164,8897
925,2275,4096,1469,8898
407,3945,1024,1386,8899
966,4870,4096,1426,8900
147,4493,4096,189,8901
447,2907,512,1390,8902
483,815,1024,819,8903
156,3682,1024,433,8904
405,2518,4096,1336,8905
221,626,256,433,8906
737,3691,256,509,8907
718,4150,4096,1502,8908
341,3653,2048,268,8909
879,2687,4096,471,8910
195,552,2048,1324,8911
405,3381,2048,122,8912
464,4079,512,932,8913
649,2646,256,1858,8914
914,4959,2048,1243,8915
356,2602,2048,526,8916
347,3194,256,294,8917
416,849,256,1811,8918
440,4938,1024,1846,8919
941,916,1024,1745,8920
414,3311,2048,63,8921
954,3052,4096,1606,8922
207,4808,1024,1632,8923
852,2162,512,59,8924
23,4054,512,1542,8925
405,3783,1024,1135,8926
764,4964,512,1743,8927
62,913,512,1601,8928
191,2091,256,1217,8929
642,1577,2048,294,8930
203,833,512,1988,8931
316,2814,2048,227,8932
791,4050,1024,444,8933
942,4696,2048,837,8934
753,2854,4096,1823,8935
917,4125,4096,1249,8936
840,1278,256,913,8937
803,2641,4096,343,8938
309,1248,1024,1477,8939
476,3612,256,1458,8940
586,3780,1024,1690,8941
142,948,1024,1812,8942
502,2809,1024,1204,8943
288,1334,256,982,8944
44,725,1024,973,8945
66,4505,1024,177,8946
747,1798,4096,1324,8947
912,4854,512,1703,8948
430,3775,512,423,8949
529,3192,2048,1513,8950
18,2214,256,1134,8951
173,4823,512,1191,8952
430,4122,2048,1465,8953
167,2318,512,1487,8954
176,1105,2048,456,8955
201,3242,1024,940,8956
643,4798,256,1108,8957
537,2219,256,247,8958
429,1909,256,804,8959
566,4059,1024,1199,8960
847,1030,2048,1432,8961
10,3565,512,1991,8962
744,664,1024,411,8963
177,1850,4096,499,8964
564,4772,1024,1689,8965
630,2172,4096,87,8966
557,1477,4096,846,8967
582,4147,1024,337,8968
788,3385,512,805,8969
447,3893,256,1922,8970
980,3515,256,1556,8971
477,2873,4096,1522,8972
551,818,4096,817,8973
14,783,2048,58,8974
81,3907,512,472,8975
56,2325,256,472,8976
885,3498,512,967,8977
728,1387,2048,980,8978
313,1688,256,1342,8979
124,2113,4096,471,8980
534,3085,2048,81,8981
578,3009,512,1124,8982
732,4490,2048,1984,8983
937,2050,4096,1436,8984
157,2725,1024,312,8985
787,3144,256,356,8986
894,1772,2048,1273,8987
813,4894,4096,1286,8988
132,694,2048,907,8989
561,1301,1024,705,8990
474,2504,2048,1860,8991
646,4666,256,425,8992
605,934,2048,686,8993
117,3108,1024,1523,8994
804,3551,256,1992,8995
875,2436,512,594,8996
952,1557,2048,907,8997
403,4343,512,1080,8998
249,1871,1024,1370,8999
292,1484,512,181,9000
156,2471,512,1802,9001
682,2845,4096,770,9002
326,728,2048,1194,9003
115,2362,256,78,9004
756,1264,512,907,9005
267,1302,512,1508,9006
964,3159,1024,499,9007
222,3667,1024,1677,9008
210,2658,4096,1589,9009
0,2576,512,519,9010
626,1952,256,1174,9011
502,589,4096,1306,9012
886,2436,256,161,9013
34,4745,4096,1271,9014
327,2898,512,567,9015
272,1835,256,1710,9016
349,3745,512,664,9017
992,2765,2048,1849,9018
893,4290,4096,970,9019
126,3407,4096,1928,9020
221,3811,256,1151,9021
215,1637,4096,331,9022
269,4679,256,1733,9023
128,4304,4096,1599,9024
528,2214,1024,903,9025
884,3839,256,490,9026
841,4298,2048,579,9027
142,1084,4096,887,9028
943,507,256,1290,9029
737,2874,256,1255,9030
969,544,512,642,9031
988,4758,256,1031,9032
690,3295,512,1502,9033
363,2887,1024,1270,9034
187,2163,512,264,9035
479,2788,4096,1138,9036
860,1912,2048,1198,9037
350,2840,4096,1648,9038
621,1466,512,1190,9039
826,799,4096,1750,9040
27,1933,512,756,9041
752,3240,4096,1017,9042
941,3884,4096,1360,9043
257,2156,256,850,9044
520,3701,512,1870,9045
436,4214,512,1997,9046
348,1714,4096,1118,9047
272,1846,512,1823,9048
286,1878,1024,103,9049
858,4935,2048,812,9050
274,4004,256,1119,9051
198,2871,512,762,9052
186,1451,4096,1854,9053
805,981,2048,207,9054
131,4888,256,1451,9055
847,2948,512,1637,9056
881,2406,1024,507,9057
411,2033,4096,504,9058
611,3864,2048,1722,9059
903,2907,4096,774,9060
758,1067,256,883,9061
865,4758,4096,1993,9062
404,2641,4096,1705,9063
294,2086,2048,703,9064
507,2053,512,586,9065
455,729,4096,1408,9066
66,4573,1024,606,9067
669,4113,2048,98,9068
31,4675,256,1278,9069
458,4038,256,1686,9070
931,4491,1024,1410,9071
985,893,1024,1686,9072
246,2551,1024,1113,9073
132,532,4096,1651,9074
630,662,512,110,9075
617,1206,2048,1727,9076
414,2877,256,1577,9077
135,3054,512,1278,9078
737,3112,512,1786,9079
872,2405,1024,1674,9080
148,3256,1024,1848,9081
73,4637,2048,120,9082
856,2005,2048,915,9083
858,2959,1024,1255,9084
935,2298,1024,1960,9085
243,1957,512,1402,9086
167,1171,4096,1313,9087
881,1885,512,1789,9088
121,2533,4096,663,9089
451,3751,256,1455,9090
917,3428,4096,509,9091
617,1791,512,126,9092
521,3082,256,121,9093
984,832,1024,980,9094
437,1358,1024,999,9095
853,1136,256,570,9096
574,905,256,1857,9097
79,3241,512,1525,9098
433,4447,1024,1216,9099
496,2824,1024,234,9100
389,4993,1024,1922,9101
664,1167,4096,1225,9102
929,3024,256,1177,9103
617,3634,512,1048,9104
423,4677,4096,1230,9105
554,3900,2048,313,9106
137,2426,1024,209,9107
518,3124,2048,1158,9108
445,1528,256,352,9109
206,4623,4096,566,9110
648,4125,512,568,9111
846,1169,4096,933,9112
264,2038,4096,1869,9113
657,4412,2048,526,9114
594,1544,1024,323,9115
542,3672,256,1202,9116
858,2375,2048,1989,9117
189,4600,256,1788,9118
39,3053,4096,791,9119
578,4356,1024,185,9120
401,4027,512,1111,9121
152,2257,4096,1000,9122
905,668,512,109,9123
32,4799,4096,1265,9124
763,2535,2048,255,9125
754,1082,512,1023,9126
264,4231,2048,712,9127
609,2255,2048,513,9128
941,1817,4096,164,9129
755,1891,2048,1300,9130
233,3331,2048,439,9131
310,2085,1024,1100,9132
825,2101,4096,664,9133
607,3529,256,275,9134
722,4454,1024,1713,9135
217,4301,2048,947,9136
210,2335,1024,744,9137
131,3313,4096,467,9138
768,4687,512,999,9139
463,1448,512,1153,9140
775,3903,2048,140,9141
44,1161,512,394,9142
207,4854,4096,1888,9143
429,1985,4096,367,9144
219,4866,4096,292,9145
962,3226,4096,411,9146
148,4503,1024,1035,9147
498,2186,512,989,9148
952,1082,4096,392,9149
297,4104,2048,1927,9150
199,4853,2048,1573,9151
406,1697,4096,1320,9152
896,1215,1024,945,9153
904,1996,1024,1615,9154
316,3464,4096,1137,9155
862,1578,4096,939,9156
423,4085,512,945,9157
903,2379,1024,1114,9158
457,996,256,1846,9159
354,4470,1024,678,9160
249,4876,512,340,9161
280,4547,512,1956,9162
922,1746,1024,802,9163
225,1222,4096,1209,9164
442,4097,4096,1037,9165
136,4347,4096,872,9166
220,3916,512,153,9167
315,863,256,575,9168
125,3991,4096,174,9169
23,3648,512,1371,9170
928,3336,1024,1161,9171
673,800,4096,1871,9172
553,3397,2048,1424,9173
259,3032,4096,1610,9174
242,707,2048,653,9175
628,1628,2048,744,9176
23,2438,2048,440,9177
673,2465,512,870,9178
568,730,1024,218,9179
1,4848,2048,259,9180
190,3391,2048,427,9181
300,4394,1024,506,9182
70,4829,4096,1179,9183
52,1973,512,957,9184
849,3468,256,728,9185
944,4401,4096,1212,9186
170,1179,1024,240,9187
594,3802,4096,1017,9188
337,2293,2048,115,9189
417,1491,2048,1949,9190
195,3586,1024,1201,9191
135,3143,512,899,9192
897,4945,1024,127,9193
410,3064,2048,664,9194
326,558,2048,170,9195
724,1988,1024,71,9196
330,1421,512,1617,9197
848,1257,512,868,9198
891,648,512,1499,9199
772,2626,1024,128,9200
772,4909,512,493,9201
695,4673,256,822,9202
43,4811,512,503,9203
356,781,512,1794,9204
635,1131,1024,509,9205
32,1084,512,876,9206
814,4635,512,1911,9207
294,610,256,1484,9208
573,1484,2048,532,9209
578,2008,1024,216,9210
769,2531,4096,990,9211
42,3759,512,405,9212
278,931,2048,731,9213
900,2430,512,595,9214
733,1867,4096,1005,9215
677,1885,4096,591,9216
902,3854,4096,122,9217
340,2384,4096,888,9218
745,2707,256,1426,9219
99,654,4096,1339,9220
994,1984,512,1151,9221
478,541,1024,1421,9222
243,3973,2048,1496,9223
197,3036,256,888,9224
805,2949,4096,1469,9225
794,2910,512,746,9226
656,859,1024,1055,9227
36,1122,4096,657,9228
838,887,2048,1791,9229
807,1078,1024,1474,9230
186,2140,4096,372,9231
409,3872,256,900,9232
799,2466,256,1801,9233
434,2980,256,1598,9234
370,2482,1024,1561,9235
692,3212,256,121,9236
356,3159,4096,1653,9237
910,1278,2048,1953,9238
665,3864,1024,319,9239
806,3442,1024,1138,9240
181,1511,4096,462,9241
496,4176,256,253,9242
737,4453,4096,134,9243
41,4298,1024,1770,9244
679,3465,4096,916,9245
313,1573,1024,1472,9246
288,4090,512,1824,9247
781,4320,512,612,9248
915,1785,1024,1340,9249
113,4210,256,654,9250
426,2244,256,1872,9251
938,3820,2048,661,9252
702,2176,512,679,9253
530,2501,1024,1477,9254
792,723,2048,626,9255
320,1195,2048,634,9256
106,4183,512,424,9257
412,3108,4096,603,9258
567,3324,512,57,9259
888,3779,512,1519,9260
626,1427,4096,597,9261
319,3689,1024,165,9262
467,3592,4096,1825,9263
893,4543,1024,1944,9264
612,1633,256,1684,9265
964,4811,1024,347,9266
626,4952,256,436,9267
828,1911,4096,706,9268
732,3870,512,937,9269
321,3271,4096,1127,9270
33,4160,512,431,9271
980,884,256,797,9272
962,1943,512,1604,9273
775,4070,2048,173,9274
341,4378,512,547,9275
284,4094,1024,1099,9276
226,1721,256,1748,9277
201,2591,4096,146,9278
798,4412,1024,172,9279
912,4243,2048,1860,9280
823,2957,512,1944,9281
769,3018,1024,1120,9282
94,3560,2048,1957,9283
859,2584,512,461,9284
366,3773,512,1903,9285
477,1901,1024,1143,9286
654,2433,4096,1959,9287
365,4364,1024,1514,9288
626,2623,256,691,9289
894,3142,2048,691,9290
800,2254,2048,1296,9291
743,2964,256,643,9292
469,1599,256,1935,9293
629,3642,2048,795,9294
532,2721,2048,958,9295
722,4781,256,769,9296
273,1257,4096,1418,9297
679,4337,512,615,9298
914,1786,1024,405,9299
316,2015,512,1636,9300
115,1378,4096,370,9301
637,1818,1024,1851,9302
33,3936,4096,221,9303
912,4209,2048,1335,9304
610,927,4096,1117,9305
106,1862,4096,1310,9306
403,3362,512,1121,9307
287,4130,256,428,9308
952,4680,1024,227,9309
690,980,256,449,9310
516,3296,4096,1412,9311
783,3290,2048,773,9312
205,2142,256,688,9313
481,1377,512,973,9314
659,2098,512,1323,9315
77,4007,256,1876,9316
33,2829,256,832,9317
393,3251,4096,203,9318
891,529,4096,632,9319
625,3177,2048,842,9320
719,4641,1024,225,9321
941,3389,512,1170,9322
140,2562,4096,427,9323
334,1458,1024,803,9324
318,4244,2048,1731,9325
346,778,1024,853,9326
259,3971,2048,1489,9327
911,4495,512,558,9328
261,4649,512,516,9329
182,4574,4096,172,9330
999,2977,512,1121,9331
504,4160,512,1368,9332
748,4790,512,444,9333
160,806,1024,82,9334
71,613,512,193,9335
618,1403,1024,1362,9336
74,2287,1024,711,9337
880,3599,2048,1290,9338
766,1600,4096,1336,9339
781,947,256,1987,9340
360,3151,256,256,9341
499,617,1024,810,9342
15,1866,1024,728,9343
195,3866,256,1875,9344
968,915,4096,1414,9345
394,3653,256,1701,9346
857,3398,512,1301,9347
389,3462,256,566,9348
550,2108,256,375,9349
323,2355,2048,1380,9350
446,4282,2048,1782,9351
854,1696,256,941,9352
654,2307,2048,694,9353
767,3410,4096,1615,9354
580,4509,512,656,9355
691,3245,1024,1656,9356
376,3955,256,1443,9357
99,4918,256,1235,9358
862,2810,1024,1858,9359
365,3891,1024,764,9360
912,2809,256,1008,9361
966,1737,4096,1040,9362
434,1122,256,670,9363
597,4462,512,1739,9364
482,3255,4096,295,9365
71,2099,1024,958,9366
703,1320,2048,817,9367
362,1285,256,971,9368
301,4882,1024,382,9369
638,2450,2048,1828,9370
992,2180,256,102,9371
983,2379,4096,463,9372
735,3206,4096,1113,9373
661,4050,1024,1076,9374
139,2602,4096,380,9375
337,3242,4096,1100,9376
133,3069,2048,246,9377
462,2905,256,517,9378
811,2132,4096,1953,9379
775,3192,4096,965,9380
504,805,2048,1303,9381
764,4994,512,623,9382
242,2588,512,1814,9383
446,2071,2048,696,9384
276,1580,1024,956,9385
185,3211,4096,811,9386
24,2868,512,1247,9387
193,3603,2048,1479,9388
721,2879,256,1664,9389
881,4553,2048,594,9390
389,4342,4096,1261,9391
991,4655,4096,860,9392
661,3428,256,1102,9393
435,3961,256,1818,9394
849,3942,512,641,9395
646,1920,1024,264,9396
261,1931,256,1312,9397
937,3690,1024,570,9398
969,937,1024,916,9399
27,729,4096,1813,9400
580,4103,256,912,9401
86,3999,4096,1962,9402
116,3884,2048,897,9403
296,2415,256,1647,9404
50,4393,256,1138,9405
901,4976,256,1769,9406
104,3607,512,1189,9407
124,1616,4096,1887,9408
685,4443,2048,1448,9409
257,2861,2048,158,9410
476,4373,1024,714,9411
991,3828,4096,1743,9412
570,2156,256,591,9413
583,2687,512,892,9414
78,1034,512,813,9415
729,1529,4096,113,9416
483,1724,512,1885,9417
300,1489,2048,1251,9418
644,826,512,1263,9419
602,4650,1024,1022,9420
186,1595,1024,475,9421
323,4682,2048,376,9422
675,4827,2048,1482,9423
792,4439,512,199,9424
535,2902,4096,558,9425
119,3323,256,453,9426
275,4458,512,1109,9427
612,2192,512,1414,9428
925,3474,4096,1494,9429
847,1553,1024,1995,9430
40,3954,512,1682,9431
995,3016,256,137,9432
297,3412,1024,1924,9433
396,2217,4096,1674,9434
715,667,1024,182,9435
334,2641,512,1498,9436
983,4302,1024,1625,9437
781,2795,4096,1604,9438
480,2097,256,1574,9439
231,3190,256,1477,9440
688,4687,256,488,9441
887,948,512,1447,9442
701,4618,256,376,9443
172,3154,2048,1052,9444
109,3653,2048,255,9445
533,3001,1024,513,9446
66,4159,512,350,9447
152,3503,4096,200,9448
624,3525,4096,189,9449
579,4643,512,818,9450
487,2943,256,1622,9451
476,3501,256,109,9452
945,1773,256,767,9453
288,4930,1024,362,9454
538,1610,4096,114,9455
221,1448,512,1598,9456
684,1891,2048,109,9457
278,3956,1024,1507,9458
2,2581,4096,270,9459
933,2424,512,79,9460
349,2195,4096,1376,9461
289,4737,1024,1856,9462
605,4814,1024,884,9463
445,3266,256,1701,9464
939,1859,2048,224,9465
881,914,256,597,9466
266,2984,1024,163,9467
957,504,1024,207,9468
61,1810,4096,1033,9469
898,3974,256,1750,9470
734,888,512,1723,9471
467,2352,512,1181,9472
978,668,2048,886,9473
910,4769,2048,743,9474
684,2860,4096,915,9475
561,3464,1024,1142,9476
677,1362,4096,373,9477
299,2850,256,1827,9478
401,3827,256,1781,9479
684,1717,256,617,9480
848,3344,256,229,9481
170,1017,256,1164,9482
343,1169,4096,854,9483
570,4131,512,1256,9484
288,4975,2048,1970,9485
833,1612,4096,305,9486
243,654,512,602,9487
863,4067,4096,582,9488
82,3863,1024,1835,9489
736,1679,1024,1784,9490
206,4613,1024,1913,9491
485,3303,4096,1155,9492
769,513,2048,767,9493
105,1872,512,1398,9494
85,1624,1024,716,9495
973,3917,2048,162,9496
453,3862,2048,1220,9497
457,1854,512,879,9498
147,1984,4096,77,9499
842,3650,512,1263,9500
779,675,2048,1020,9501
237,885,1024,875,9502
654,1476,256,1546,9503
208,758,1024,1156,9504
632,1646,512,613,9505
712,3268,512,1186,9506
740,4645,4096,1829,9507
373,4703,2048,821,9508
396,2174,512,1295,9509
561,3474,2048,1362,9510
860,4549,256,1840,9511
66,2906,1024,213,9512
449,2301,256,893,9513
319,1154,256,1226,9514
521,4650,4096,1772,9515
869,2306,4096,1405,9516
667,4749,1024,1247,9517
959,3173,1024,1582,9518
123,2561,512,1729,9519
207,788,2048,1249,9520
262,3317,512,1251,9521
692,4314,2048,1130,9522
89,3928,512,66,9523
540,1170,2048,786,9524
390,4490,256,1311,9525
729,1666,4096,1005,9526
550,850,2048,157,9527
980,2746,2048,1933,9528
277,4476,2048,1723,9529
552,2899,256,1306,9530
23,1698,1024,1669,9531
497,2647,4096,1306,9532
822,4970,4096,1112,9533
128,4177,1024,1265,9534
956,3340,2048,1512,9535
249,2446,1024,1123,9536
223,740,1024,797,9537
661,1255,4096,836,9538
991,1855,256,708,9539
102,3439,1024,364,9540
